GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
KKOHGR,4/26/13,5/1/13,5/3/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton La Norwalk CA,13111 Sycamore Drive,Norwalk                  ,CA,90650,US,2,125.00,A00A2C,Y
KKRCLC,1/24/11,1/28/11,1/29/11,HH,HILTON/CONRAD HOTELS,Hilton Greenville SC,45 West Orchard Park Drive,Greenville               ,SC,29615,US,1,82.00,A03,N
KKREWL,9/6/13,9/11/13,9/12/13,ES,EMBASSY SUITES,Embassy Suites-Atlanta Buckhead GA,3285 Peachtree Road Northeast,Atlanta                  ,GA,30305,US,1,133.00,A04A77,Y
KKSKLF,4/10/13,4/16/13,4/18/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Msp Airport Mall - Blooming,Three Appletree Square,Minneapolis              ,MN,55425,US,2,121.00,KNGXVU,Y
KKTMTF,7/21/11,7/26/11,7/28/11,GI,HILTON GARDEN INN,Hilton Grdn Inn Daytona Beach FL,189 Midway Avenue,Jacksonville             ,FL,32214,US,2,84.00,A00,Y
KKTOUK,9/9/13,9/18/13,9/20/13,HH,HILTON/CONRAD HOTELS,Hilton Cincinnati Netherlands Oh,35 West Fifth Street,Cincinnati               ,OH,45202,US,2,118.00,A02DJW,N
KKTOUK,9/9/13,9/18/13,9/20/13,HH,HILTON/CONRAD HOTELS,Hilton Cincinnati Netherlands Oh,35 West Fifth Street,Cincinnati               ,OH,45202,US,2,118.00,A02DJW,N
KKUGLU,9/7/12,9/12/12,9/13/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport VA,1480 Crystal Drive,Arlington                ,VA,22202,US,1,226.00,KNGXVU,N
KKUGLU,9/10/12,9/12/12,9/13/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport VA,1480 Crystal Drive,Arlington                ,VA,22202,US,1,226.00,KNGXVU,N
KKVVOP,11/21/12,11/26/12,11/30/12,HX,HAMPTON INNS,Hampton Inn Stes Jackson MS,320 Greymont Avenue,Jackson                  ,MS,39202,US,4,77.00,A0AA14,N
KKZDAD,7/13/11,7/18/11,7/21/11,HX,HAMPTON INNS,Hampton Inn Glendal - Peoria AZ,8408 West Paradise Lane,Peoria                   ,AZ,85382,US,3,87.20,A07,Y
KKZNFZ,10/17/11,10/19/11,10/20/11,MC,MARRIOTT HOTELS,Marriott Crystal Ct - Arlington VA,1999 Jefferson Davis Hwy,Arlington                ,VA,22202,US,1,226.00,GOVA00,N
KKZNFZ,10/18/11,10/19/11,10/20/11,MC,MARRIOTT HOTELS,Marriott Crystal Ct - Arlington VA,1999 Jefferson Davis Hwy,Arlington                ,VA,22202,US,1,226.00,GOVA00,N
KLBFXU,10/20/11,10/24/11,10/25/11,ES,EMBASSY SUITES,Embassy Stes Minneapolis Brooklyn Center,6300 Earle Brown Drive,Minneapolis              ,MN,55430,US,1,120.00,A01AA7,Y
KLBGBF,11/21/12,11/28/12,11/29/12,HH,HILTON/CONRAD HOTELS,Washington Hilton - Washington DC,1919 Connecticut Ave NW,Washington               ,DC,20009,US,1,183.00,A00FWE,N
KLBOKO,9/12/13,9/17/13,9/19/13,TO,TOWNPLACE SUITES,Towneplace Stes Marriott - Boise ID,1455 S Capitol Blvd,Boise                    ,ID,83706-3012,US,2,77.00,FABY00,Y
KLBUUS,3/18/11,3/21/11,3/24/11,UZ,UNIREZ,Club Quarters,839 17Th Street Nw,Washington               ,DC,20006,US,3,211.00,B1Q,N
KLCEUZ,1/5/11,1/10/11,1/11/11,SI,SHERATON HOTELS,Four Points Tucson Univ Plaza AZ,1900 E Speedway,Tucson                   ,AZ,85719,US,1,93.00,C1K,N
KLKGUT,11/7/12,11/13/12,11/15/12,HI,HOLIDAY INNS,Holiday Inn Rosslyn At Key Bridge,1900 North Fort Myer Drive,Arlington                ,VA,22209,US,2,183.00,KEN523,N
KLKTEC,1/23/13,1/27/13,2/1/13,KC,KIMCO HOTELS,Donovan House Kimpton - Washington DC,1155 14th St NW,Washington               ,DC,20005,US,5,183.00,B1QXVU,Y
KLNRUD,8/28/13,9/23/13,9/27/13,HX,HAMPTON INNS,Hampton Inn Appleton WI,350 Fox River Drive,Appleton                 ,WI,54913,US,4,82.00,A09A6Q,Y
KLNRUD,8/28/13,9/23/13,9/27/13,HX,HAMPTON INNS,Hampton Inn Appleton WI,350 Fox River Drive,Appleton                 ,WI,54913,US,4,82.00,A09A6Q,Y
KLNRUD,9/9/13,9/23/13,9/27/13,HX,HAMPTON INNS,Hampton Inn Appleton WI,350 Fox River Drive,Appleton                 ,WI,54913,US,4,82.00,A09A6Q,Y
KLNYKC,4/27/11,5/2/11,5/4/11,GI,HILTON GARDEN INN,Overland Park Hilton Garden Overland Par,5800 College Boulevard,Leawood                  ,KS,66211,US,2,99.00,A09,Y
KLOOQQ,9/21/11,9/25/11,9/29/11,SI,SHERATON HOTELS,Sheraton Tampa Riverwalk Hotel - Tampa F,200 N Ashley Drive,Tampa                    ,FL,33602,US,4,92.00,A2D,Y
KLOXDS,6/20/12,6/24/12,6/26/12,HY,HYATT HOTELS,Hyatt Regency Louisville KY,320 West Jefferson,Louisville               ,KY,40202,US,2,97.00,DDLGVD,Y
KLTMCZ,3/2/11,3/7/11,3/8/11,HX,HAMPTON INNS,Hampton Stes Buffalo NY,220 Delaware Ave,Buffalo                  ,NY,14202,US,1,98.00,A08,Y
KLUCSW,1/23/13,1/28/13,1/31/13,HX,HAMPTON INNS,Hampton Inn Cleveland Dwtn,1460 East Ninth St,Cleveland                ,OH,44114,US,3,101.00,A05A2T,N
KLXCCY,12/8/10,12/13/10,12/14/10,MC,MARRIOTT HOTELS,Marriott Phx Airport,1101 N 44th Street,Phoenix                  ,AZ,85008,US,1,106.00,GOV,N
KLYTUD,7/6/11,7/10/11,7/12/11,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,2,157.00,A0E,N
KLZEGP,9/8/11,9/11/11,9/16/11,RC,RESIDENCE INNS,Res Inn Tysns Crnr Mall Vienna VA,8400 Old Courthouse Road,Vienna                   ,VA,22182,US,5,211.00,XVU,N
KLZYHM,8/3/11,8/10/11,8/11/11,ES,EMBASSY SUITES,Embassy Ste Conv Ct - Las Vegas NV,3600 Paradise Rd,Las Vegas                ,NV,89109,US,1,93.00,A05,N
KMAGRT,7/8/11,7/11/11,7/13/11,BR,RENAISSANCE HOTELS,Renaissance La Concha Resort,1077 Ashford Avenue Condado,San Juan,,00907,PR,2,195.00,GOV,N
KMAGRT,7/12/11,7/11/11,7/13/11,BR,RENAISSANCE HOTELS,Renaissance La Concha Resort,1077 Ashford Avenue Condado,San Juan,,00907,PR,2,195.00,GOV,N
KMBBCJ,3/23/11,3/28/11,3/31/11,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,3,120.00,A0D,Y
KMBJRS,8/21/13,8/26/13,8/28/13,HX,HAMPTON INNS,Hampton Inn - Laredo Tx,7903 San Dario,Laredo                   ,TX,78041,US,2,82.00,A05A0W,Y
KMBJRS,8/21/13,8/28/13,8/29/13,MC,MARRIOTT HOTELS,Marriott Plaza - San Antonio TX,555 S Alamo St,San Antonio              ,TX,78205,US,1,106.00,XVUN00,Y
KMDLSL,3/16/11,3/21/11,3/23/11,RD,RADISSON HOTELS,Radisson Hotel Fargo,201 Fifth Street North,Fargo                    ,ND,58102,US,2,77.00,IA0,Y
KMEFRB,11/2/11,11/6/11,11/8/11,HY,HYATT HOTELS,Hyatt Regency Buffalo NY,Two Fountain Plaza,Buffalo                  ,NY,14202,US,2,100.00,KNGFPL,Y
KMEFRB,11/4/11,11/6/11,11/8/11,HY,HYATT HOTELS,Hyatt Regency Buffalo NY,Two Fountain Plaza,Buffalo                  ,NY,14202,US,2,100.00,KNGFPL,N
KMGJCN,4/18/11,4/20/11,4/22/11,HI,HOLIDAY INNS,Holiday Inn Express Fairfax VA,10327 Fairfax Boulevard,Fairfax                  ,VA,22030,US,2,149.00,KNG,N
KMHCCK,8/1/12,8/6/12,8/7/12,CY,COURTYARD BY MARRIOTT,Courtyard Marriott Orlando Downtown - Or,730 N. Magnolia Ave,Orlando                  ,FL,32803,US,1,97.00,GOVA00,N
KMHNGJ,3/22/12,3/27/12,3/29/12,RD,RADISSON HOTELS,Radisson Hotel Yuma AZ,1501 South Redondo Center Dr,Yuma                     ,AZ,85365,US,2,78.00,IA0032,Y
KMKXNF,5/15/13,5/20/13,5/24/13,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,4,224.00,A14F2R,Y
KMNUQH,10/27/10,10/28/10,10/29/10,HH,HILTON/CONRAD HOTELS,Hilton Greenville NC,207 Sw Greenville Blvd,Greenville               ,NC,27834,US,1,89.00,A00,N
KMQOVO,2/9/12,2/13/12,2/14/12,WY,WYNDHAM HOTELS,Wyndham Playhousesquare - Cleveland OH,1260 Euclid Avenue,Cleveland                ,OH,44115,US,1,98.00,N1KXVU,N
KMTGCH,7/20/11,7/24/11,7/28/11,CC,CLARION HOTELS,Golden Htl Clarion Collection Golden CO,800 11Th Street,Golden                   ,CO,80401,US,4,141.00,Z51,Y
KMTJZG,3/16/12,3/18/12,3/19/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,1,224.00,GOVA00,N
KMTJZG,3/16/12,3/18/12,3/19/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,1,224.00,GOVA00,N
KMTJZG,3/16/12,3/18/12,3/19/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,1,224.00,GOVA00,N
KMTJZG,3/19/12,3/18/12,3/19/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,1,224.00,GOVA00,N
KMTJZG,3/19/12,3/18/12,3/19/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,1,224.00,GOVA00,N
KMTNXG,9/13/12,9/18/12,9/19/12,HX,HAMPTON INNS,Hampton Inn Jackson Pearl Intl - Pearl M,1234 Phillips St,Pearl                    ,MS,39208,US,1,77.00,A0CA0H,Y
KMXIQJ,11/3/10,11/8/10,11/9/10,CY,COURTYARD BY MARRIOTT,Courtyard Orlando Downtown,730 North Magnolia Avenue,Orlando                  ,FL,32803,US,1,90.00,GOV,N
KMXMQW,4/4/12,4/10/12,4/12/12,MC,MARRIOTT HOTELS,Marriott Key Bridge Arlington VA,1401 Lee Highway,Arlington                ,VA,22209,US,2,224.00,GOVA00,N
KMXMQW,4/4/12,4/10/12,4/12/12,MC,MARRIOTT HOTELS,Marriott Key Bridge Arlington VA,1401 Lee Highway,Arlington                ,VA,22209,US,2,224.00,GOVA00,N
KMXMQW,4/4/12,4/10/12,4/12/12,MC,MARRIOTT HOTELS,Marriott Key Bridge Arlington VA,1401 Lee Highway,Arlington                ,VA,22209,US,2,224.00,GOVA00,N
KMYKGM,2/9/11,2/13/11,2/17/11,ES,EMBASSY SUITES,Embassy Suites Atlanta GA,4700 Southport,Atlanta                  ,GA,30337,US,4,132.00,A04,Y
KMYREO,5/9/11,5/11/11,5/13/11,ES,EMBASSY SUITES,"Embassy Ste Indianapoliss, IN",110 Washington St,Indianapolis             ,IN,46204,US,2,91.00,A03,N
KMZSEO,12/1/10,12/6/10,12/8/10,HX,HAMPTON INNS,Hmptn Stes Fairbanks,433 Harold Bentley Avenue,Fairbanks                ,AK,99701,US,2,75.00,A02,Y
KNBIEU,7/11/11,7/12/11,7/14/11,HX,HAMPTON INNS,Hampton Inn Youngstown OH,880 N Canfield Niles Road,Youngstown               ,OH,44515,US,2,82.00,A0C,N
KNBWHV,10/10/12,10/15/12,10/18/12,RL,RED LION HOTELS,Red Lion Hotel Farmington NM,700 Scott Ave,Farmington               ,NM,87401,US,3,77.00,B1KGOV,Y
KNCFJD,10/26/11,10/31/11,11/3/11,HH,HILTON/CONRAD HOTELS,Hilton Hawaiian Village,2005 Kalia Road,Honolulu                 ,HI,96815,US,3,177.00,A0FH9W,Y
KNCFJD,10/27/11,10/31/11,11/4/11,HH,HILTON/CONRAD HOTELS,Hilton Waikiki  - Honolulu HI,2500 Kuhio Ave,Honolulu                 ,HI,96815,US,4,177.00,A0PAIN,Y
KNDBGK,10/27/10,10/31/10,11/5/10,WH,W HOTELS,W San Diego CA,421 West B Street,San Diego                ,CA,92101,US,5,131.00,X2D,Y
KNECHT,4/13/11,4/18/11,4/21/11,HI,HOLIDAY INNS,Holiday Inn Express Spokane Dwtn WA,N 801 Division St,Spokane                  ,WA,99202,US,3,86.00,STN,Y
KNEXED,9/25/13,9/30/13,10/4/13,HX,HAMPTON INNS,Hampton Inn Appleton WI,350 Fox River Drive,Appleton                 ,WI,54913,US,4,82.00,A09A6Q,Y
KNEYQN,11/1/10,11/2/10,11/3/10,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,1,120.00,A00,Y
KNGXTN,1/21/11,1/24/11,1/25/11,HH,HILTON/CONRAD HOTELS,Hilton Garden Inn Grand Forks ND,4301 Dartmouth Drive,Grand Forks              ,ND,58203,US,1,77.00,A04,N
KNHQDJ,7/6/11,7/10/11,7/15/11,LQ,LA QUINTA INN AND SUITES,La Quinta Inn Old Town AP - San Diego CA,2380 Moore Street,San Diego                ,CA,92110,US,5,159.94,A0J,Y
KNHQDJ,7/10/11,7/10/11,7/15/11,LQ,LA QUINTA INN AND SUITES,La Quinta Inn Old Town AP - San Diego CA,2380 Moore Street,San Diego                ,CA,92110,US,5,159.94,A0J,N
KNJEXQ,10/23/12,10/29/12,11/2/12,GI,HILTON GARDEN INN,Hilton Garden Inn San Antonio TX,12828 Hwy 281 North,San Antonio              ,TX,78216,US,4,106.00,A03A66,Y
KNJEXQ,10/29/12,10/29/12,11/2/12,GI,HILTON GARDEN INN,Hilton Garden Inn San Antonio TX,12828 Hwy 281 North,San Antonio              ,TX,78216,US,4,106.00,A03A66,N
KNLGBI,2/23/11,2/27/11,3/3/11,YX,SYNXIS CORPORATION,L Enfant Plaza Dc Washington DC,480 L Enfant Plaza Sw,Washington               ,DC,20024,US,4,329.00,A1H,Y
KNNHOR,8/28/13,9/3/13,9/6/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Anchorage Midtown,109 W International Airport R,Anchorage                ,AK,99518,US,3,181.00,KENXVU,Y
KNOBWV,4/3/13,4/8/13,4/10/13,DT,DOUBLETREE HOTELS,Dtree Suites Detroit MI,525 Lafayette Blvd,Detroit                  ,MI,48226,US,2,91.00,A01A8Q,Y
KNPWGU,10/3/12,10/9/12,10/11/12,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,2,91.00,A1KXVU,Y
KNUILC,1/31/11,2/3/11,2/4/11,MC,MARRIOTT HOTELS,Marriott Was Metro Center Washington DC,775 12th St Nw,Washington               ,DC,20005,US,1,181.00,GOV,N
KNWKSY,2/27/12,3/5/12,3/7/12,AK,AUTOGRAPH COLLECTION,The Glenn Hotel,110 Marietta Street Nw,Atlanta                  ,GA,30303,US,2,133.00,FABY00,N
KNWKSY,2/27/12,3/5/12,3/7/12,AK,AUTOGRAPH COLLECTION,The Glenn Hotel,110 Marietta Street Nw,Atlanta                  ,GA,30303,US,2,133.00,FABY00,N
KNWNZU,9/21/11,9/26/11,9/28/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,2,211.00,A02,Y
KNWNZU,9/27/11,9/26/11,9/28/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,2,211.00,A02,Y
KNXBBA,9/16/11,9/21/11,9/22/11,SI,SHERATON HOTELS,Sheraton City Center,400 South 14Th Street,Saint Louis              ,MO,63103,US,1,105.00,A1K,N
KNXPNP,11/20/12,11/26/12,11/28/12,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,2,91.00,A1KXVU,Y
KNXPNP,11/20/12,11/26/12,11/28/12,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,2,91.00,A1KXVU,Y
KNXROA,5/6/11,5/9/11,5/13/11,IN,INDIGO HOTELS,Hotel Indigo Gaslamp Quarter,509 9th Avenue,San Diego                ,CA,92101,US,4,131.00,KNG,N
KOABRH,2/10/12,2/14/12,2/15/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,1,94.00,A01AKB,N
KOABRH,2/10/12,2/14/12,2/15/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,1,94.00,A01AKB,N
KOABRH,2/10/12,2/16/12,2/17/12,GI,HILTON GARDEN INN,Hilton Garden Inn Indianapolis IN,8910 Hatfield Dr.,Indianapolis             ,IN,46231,US,1,91.00,A01A4F,N
KOABRH,2/10/12,2/16/12,2/17/12,GI,HILTON GARDEN INN,Hilton Garden Inn Indianapolis IN,8910 Hatfield Dr.,Indianapolis             ,IN,46231,US,1,91.00,A01A4F,N
KOAWTA,1/11/12,1/16/12,1/20/12,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St,Washington               ,DC,20001,US,4,183.00,DBLFPL,Y
KOBSTU,2/21/12,2/23/12,2/25/12,MC,MARRIOTT HOTELS,Marriott Los Angeles Downtown CA,333 South Figueroa St.,Los Angeles              ,CA,90071,US,2,125.00,GOVA00,N
KOCXXU,8/8/13,8/12/13,8/16/13,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,4,149.00,C2QXVU,N
KOGAGW,1/30/13,2/4/13,2/6/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton - Los Angeles CA,120 South Los Angeles St,Los Angeles              ,CA,90012,US,2,125.00,A00AGH,Y
KOGAGW,2/4/13,2/5/13,2/6/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton - Los Angeles CA,120 South Los Angeles St,Los Angeles              ,CA,90012,US,1,125.00,A00AGH,N
KOGOPT,6/21/13,6/24/13,6/25/13,HX,HAMPTON INNS,Hampton - Jacksonville FL,1220 Marsh Landing,Jacksonville Beach       ,FL,32250,US,1,80.00,A0CA2N,N
KOKWOS,10/28/10,11/3/10,11/4/10,SI,SHERATON HOTELS,Sheraton Roanoke Hotel and Conference Ce,2801 Hershberger Road Nw,Roanoke                  ,VA,24017,US,1,99.00,X2Q,Y
KOKXSS,11/3/11,11/8/11,11/9/11,RZ,RITZ CARLTON HOTELS,Ritz Carlton Pentagon Arlington,1250 S Hayes St,Arlington                ,VA,22202,US,1,183.00,GOVA00,N
KOMILM,9/3/13,9/3/13,9/5/13,HI,HOLIDAY INNS,Holiday Inn Hotel Stes Sunrise,3003 North University Drive,Fort Lauderdale          ,FL,33322,US,2,89.00,KNGXVU,N
KOMILM,9/3/13,9/3/13,9/5/13,HI,HOLIDAY INNS,Holiday Inn Hotel Stes Sunrise,3003 North University Drive,Fort Lauderdale          ,FL,33322,US,2,89.00,KNGXVU,N
KOQPGT,8/9/13,8/12/13,8/15/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton Cincinnati - Hebron,2826 Terminal Drive,Hebron                   ,KY,41048,US,3,87.00,A06A6Y,N
KOQXIJ,7/3/13,7/8/13,7/9/13,HY,HYATT HOTELS,Hyatt Place El Paso Airport - El Paso TX,6030 Gateway Blvd East,El Paso                  ,TX,79905,US,1,88.00,DBLFPL,N
KORKGN,7/10/13,7/15/13,7/18/13,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,3,149.00,C2QXVU,Y
KORKGN,7/10/13,7/15/13,7/18/13,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,3,149.00,C2QXVU,Y
KOVYDN,11/10/11,11/15/11,11/17/11,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,2,121.00,A0CA5R,Y
KOZEQM,8/17/12,8/21/12,8/23/12,SZ,SLEEP INNS,Sleep Inn Slidell LA,142 Oak Court,Slidell                  ,LA,70458,US,2,60.00,ZA08GO,Y
KOZEQM,8/17/12,8/21/12,8/23/12,SZ,SLEEP INNS,Sleep Inn Slidell LA,142 Oak Court,Slidell                  ,LA,70458,US,2,60.00,ZA08GO,Y
KOZREG,8/28/13,9/1/13,9/7/13,AH,ASTON HOTEL,Aston Waikiki Beach Hotel HI,2570 Kalakaua Avenue,Honolulu                 ,HI,96815,US,6,177.00,C1KGV1,Y
KOZRPU,5/16/13,5/21/13,5/22/13,HI,HOLIDAY INNS,Holiday Inn Sunspree Ft Walton Beach FL,573 Santa Rosa Boulevard,Fort Walton Beach        ,FL,32548,US,1,121.00,KLNXVU,Y
KPAHGF,1/4/11,1/4/11,1/5/11,CY,COURTYARD BY MARRIOTT,Courtyard Charleston North SC,2415 Mall Drive,Charleston               ,SC,29406,US,1,119.00,GOV,N
KPJUFJ,8/28/13,9/9/13,9/10/13,CY,COURTYARD BY MARRIOTT,Courtyard Marriott - Washington DC,900 F. St Nw,Washington               ,DC,20004,US,1,226.00,XVUN00,N
KPKTZS,8/10/12,8/14/12,8/16/12,HH,HILTON/CONRAD HOTELS,Hilton Salt Lake City Center,255 South West Temple,Salt Lake City           ,UT,84101,US,2,96.00,A05EP6,N
KPKTZS,8/15/12,8/14/12,8/15/12,HH,HILTON/CONRAD HOTELS,Hilton Salt Lake City Center,255 South West Temple,Salt Lake City           ,UT,84101,US,1,192.00,A05EP6,N
KPMDQD,1/21/11,1/26/11,1/28/11,HH,HILTON/CONRAD HOTELS,Hilton New Orleans,2 Poydras Street,New Orleans              ,LA,70140,US,2,131.00,A06,Y
KPMSEV,3/28/11,3/29/11,3/30/11,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,95.00,A1K,N
KPODSU,3/8/12,3/13/12,3/15/12,LE,LERMITAGE HOTEL,Duane Street Hotel,130 Duane Street,New York                 ,NY,10013,US,2,204.00,B1KXVU,Y
KPPFZK,9/14/11,9/19/11,9/21/11,HX,HAMPTON INNS,Hampton Stes Atlant,161 Spring Street,Atlanta                  ,GA,30303,US,2,109.00,A03,N
KPPFZK,9/14/11,9/21/11,9/22/11,HX,HAMPTON INNS,Hampton Inn Cvg Riv - Covington KY,200 Crescent Ave,Covington                ,KY,41011,US,1,115.00,A04,N
KPPRTX,6/21/11,6/22/11,6/23/11,ES,EMBASSY SUITES,Embassy Suites Louisville East KY,9940 Corporate Campus Drive,Louisville               ,KY,40223,US,1,97.00,A07,N
KPPWFQ,5/1/13,5/5/13,5/10/13,CQ,CLUB QUARTERS,Club Quarters - Washington DC,839 17Th Street Nw,Washington               ,DC,20006,US,5,224.00,C1QXVU,Y
KPTAGR,12/2/10,12/7/10,12/8/10,HX,HAMPTON INNS,Hampton Inn Laredo Tx,7903 San Dario,Laredo                   ,TX,78041,US,1,78.00,A05,Y
KPVKOJ,7/1/11,7/6/11,7/7/11,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,1,120.00,A04,Y
KPVXHO,1/24/13,1/29/13,1/31/13,RD,RADISSON HOTELS,"Radisson Hotel El Paso, TX",1770 Airway Boulevard,El Paso                  ,TX,79925,US,2,88.00,IA0075,Y
KPWSXT,8/17/11,8/21/11,8/26/11,BW,BEST WESTERN INTL,Best Western Plus Peppertree,401 8Th Street Sw,Auburn                   ,WA,98001,US,5,89.00,A1K,Y
KPXKOP,9/4/13,9/9/13,9/13/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Downtown - Orlando FL,304 West Colonial Drive,Orlando                  ,FL,32801,US,4,90.00,KSNXVU,Y
KPYSSR,1/21/11,1/24/11,1/27/11,MC,MARRIOTT HOTELS,Jw Marriott Starr Pass Resort Tuscon AZ,3800 W Starr Pass Blvd,Tucson                   ,AZ,85745,US,3,93.00,GOV,N
KPZBKJ,8/8/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,2,169.00,GOVA00,N
KPZBKJ,8/9/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,2,169.00,GOVA00,N
KPZBKJ,8/9/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,2,169.00,GOVA00,N
KQAZYK,11/29/10,12/1/10,12/3/10,MC,MARRIOTT HOTELS,Marriott Miami Biscayne Bay,1633 North Bayshore Drive,Miami                    ,FL,33132,US,2,151.00,GOV,N
KQCEWE,1/26/12,1/31/12,2/2/12,SI,SHERATON HOTELS,Sheraton Ft Worth Hotel Spa,1701 Commerce Street,Fort Worth               ,TX,76102,US,2,139.00,B2QXVU,N
KQLIGE,11/10/10,11/14/10,11/17/10,HG,HOMEWOOD SUITE,"Homewood Stes Jax B Jacksonville, FL",8737 Baymeadows Rd,Jacksonville             ,FL,32256,US,3,82.00,A02,N
KQLRNC,12/7/10,12/12/10,12/14/10,YX,SYNXIS CORPORATION,The Mckinley Grand Hotel OH,320 Market Avenue South,Canton                   ,OH,44702,US,2,88.00,C1K,N
KQLRNC,12/7/10,12/12/10,12/14/10,YX,SYNXIS CORPORATION,The Mckinley Grand Hotel OH,320 Market Avenue South,Canton                   ,OH,44702,US,2,88.00,C1K,N
KQLVFN,4/22/11,4/26/11,4/28/11,16,Hampton Inn Fll Cit,Hampton Inn Fll Cit,250 North Andrews Ave,Fort Lauderdale          ,FL,33301,US,2,149.00,A09,N
KQMSSL,7/25/13,7/30/13,8/2/13,WI,WESTIN HOTELS,The Westin Georgetown - Washington DC,2350 M Street Nw,Washington               ,DC,20037,US,3,169.00,A1KXVU,Y
KQNFBQ,3/20/13,3/26/13,3/28/13,RD,RADISSON HOTELS,Radisson Hotel Fisher - San Francisco CA,250 Beach St,San Francisco            ,CA,94133,US,2,155.00,IA0164,Y
KQNNHF,4/30/13,5/7/13,5/9/13,RC,RESIDENCE INNS,Residence Inn Coconut Grove FL,2835 Tigertail Ave,Miami                    ,FL,33133,US,2,125.00,CORP,N
KQNNHF,4/30/13,5/9/13,5/10/13,ES,EMBASSY SUITES,"Embassy Suites Orlando, FL",5835 T G Lee Blvd,Orlando                  ,FL,32822,US,1,111.00,CORP,N
KQQLFH,6/20/13,6/24/13,6/28/13,WW,WORLD HOTELS/RESORTS,Beacon Hotel and Corporate Quarter Washi,1615 Rhode Island Ave Nw,Washington               ,DC,20036,US,4,224.00,N90V0Z,N
