GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
CBMHKT,2/2/12,2/7/12,2/8/12,WI,WESTIN HOTELS,"Westin Detroit Metro Detroit, MI",2501 Worldgateway Place,Detroit                  ,MI,48242-6298,US,1,91.00,A1KXVU,N
OSBTWZ,2/2/12,2/7/12,2/8/12,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,1,91.00,A04ACZ,N
OTFOKY,2/2/12,2/7/12,2/9/12,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,2,120.00,A0CA5R,Y
DFWHUQ,2/2/12,2/7/12,2/8/12,HH,HILTON/CONRAD HOTELS,Hilton Savannah Des,Bull And Liberty St,Savannah                 ,GA,31402-3979,US,1,95.00,A03A57,N
KZLWUY,2/2/12,2/8/12,2/10/12,DT,DOUBLETREE HOTELS,"Doubletree Suites New York, NY",1568 Broadway,New York                 ,NY,10036,US,2,204.00,A03ACG,N
FQMZSN,2/2/12,2/8/12,2/10/12,HX,HAMPTON INNS,Hampton Inn Cleveland Dwtn,1460 East Ninth St,Cleveland                ,OH,44114,US,2,101.00,A05A2T,Y
NWCOHP,2/2/12,2/20/12,2/22/12,MC,MARRIOTT HOTELS,Marriott Bakersfield Convention Center,801 Truxtun Avenue,Bakersfield              ,CA,93301,US,2,77.00,GOVA00,N
KDPPGP,2/3/12,2/6/12,2/7/12,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,A1KXVU,N
GIVICN,2/3/12,2/6/12,2/9/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport VA,1480 Crystal Drive,Arlington                ,VA,22202,US,3,183.00,2DNXVU,N
GPTFDP,2/3/12,2/6/12,2/9/12,HH,HILTON/CONRAD HOTELS,Hilton Atlanta Airport And Twr,1031 Virginia Avenue,Atlanta                  ,GA,30354,US,3,133.00,A00K1Z,N
CFXLHO,2/3/12,2/6/12,2/10/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport VA,1480 Crystal Drive,Arlington                ,VA,22202,US,4,183.00,2DNXVU,N
PKYXIS,2/3/12,2/7/12,2/9/12,HH,HILTON/CONRAD HOTELS,Hilton Atlanta And Towers GA,255 Courtland Street Ne,Atlanta                  ,GA,30303,US,2,133.00,A02EZ1,Y
ODERFX,2/3/12,2/7/12,2/8/12,HY,HYATT HOTELS,Hyatt Regency Savannah GA,2 West Bay Street,Savannah                 ,GA,31401,US,1,95.00,DBLFPL,N
OWHWFH,2/3/12,2/7/12,2/8/12,HI,HOLIDAY INNS,Holiday Inn Express Bemidji MN,2422 Ridgeway Ave Nw,Bemidji                  ,MN,56601,US,1,77.00,2QN523,N
CIQCML,2/3/12,2/7/12,2/8/12,HY,HYATT HOTELS,Hyatt Regency Savannah GA,2 West Bay Street,Savannah                 ,GA,31401,US,1,95.00,KNGFPL,N
GPJNOM,2/3/12,2/8/12,2/9/12,HY,HYATT HOTELS,Hyatt Regency Phoenix,122 North 2nd Street,Phoenix                  ,AZ,85004,US,1,128.00,RMQFPL,N
FALAAD,2/3/12,2/8/12,2/9/12,HY,HYATT HOTELS,Hyatt Regency Phoenix,122 North 2nd Street,Phoenix                  ,AZ,85004,US,1,384.00,DBLFPL,N
OXUSJV,2/3/12,2/8/12,2/9/12,HX,HAMPTON INNS,"Hampton Inn Alexandria, VA",1616 King St,Alexandria               ,VA,22314,US,1,183.00,A09A1K,N
GTZKKT,2/3/12,2/8/12,2/9/12,GI,HILTON GARDEN INN,Jackson Pearl Hilton Garden In,438 Riverwind Drive,Pearl                    ,MS,39208,US,1,77.00,A07A4K,Y
INFEGH,2/3/12,2/9/12,2/10/12,CI,COMFORT INNS,Comfort Inn Minot ND,1515 22Nd Ave S W,Minot                    ,ND,58701,US,1,77.00,Z21FXV,N
INFEGH,2/3/12,2/9/12,2/10/12,CI,COMFORT INNS,Comfort Inn Minot ND,1515 22Nd Ave S W,Minot                    ,ND,58701,US,1,77.00,Z21FXV,N
INFEGH,2/3/12,2/9/12,2/10/12,CI,COMFORT INNS,Comfort Inn Minot ND,1515 22Nd Ave S W,Minot                    ,ND,58701,US,1,77.00,Z21FXV,N
NWCOHP,2/4/12,2/20/12,2/22/12,MC,MARRIOTT HOTELS,Marriott Bakersfield Convention Center,801 Truxtun Avenue,Bakersfield              ,CA,93301,US,2,77.00,GOVA00,N
KUPSCO,2/6/12,2/6/12,2/7/12,CY,COURTYARD BY MARRIOTT,Courtyard Orlando Downtown,730 North Magnolia Avenue,Orlando                  ,FL,32803,US,1,111.00,GOVA00,N
PGIHYM,2/6/12,2/7/12,2/9/12,MC,MARRIOTT HOTELS,Marriott Washington DC,1221 22nd St Nw,Washington               ,DC,20037,US,2,183.00,GOVA00,N
BGIZRS,2/6/12,2/7/12,2/8/12,SI,SHERATON HOTELS,Four Points Detroit Metro Romulus MI,8800 Wickham Road,Romulus                  ,MI,48174,US,1,91.00,B1KXVU,N
FLNADE,2/6/12,2/8/12,2/9/12,WG,WINGATE INNS,"Wingate By Wy Warner Robins,GA",4031 Watson Blvd,Warner Robins            ,GA,31093,US,1,77.00,NQQ1ZG,N
LTVMZD,2/6/12,2/9/12,2/10/12,HX,HAMPTON INNS,Hampton Inn Memphis-Perkins Rd,2700 Perkins Rd,Memphis                  ,TN,38118,US,1,93.00,A09A1A,Y
GFEPPZ,2/6/12,2/20/12,2/22/12,MC,MARRIOTT HOTELS,Marriott Bakersfield Convention Center,801 Truxtun Avenue,Bakersfield              ,CA,93301,US,2,77.00,GOVA00,N
OWHWFH,2/7/12,2/7/12,2/8/12,HI,HOLIDAY INNS,Holiday Inn Express Bemidji MN,2422 Ridgeway Ave Nw,Bemidji                  ,MN,56601,US,1,77.00,2QN523,N
NIYDAB,2/7/12,2/15/12,2/16/12,YZ,STAYBRIDGE SUITES,Staybridge Suites Airport - Tucson AZ,2705 Executive Drive,Tucson                   ,AZ,85706,US,1,103.00,SQN523,N
GPFOIM,2/7/12,2/23/12,2/25/12,WH,W HOTELS,Hotel Washington DC,515 15th Street,Washington               ,DC,20004,US,2,183.00,B1QXVU,N
OSZIZW,2/7/12,2/28/12,3/1/12,WI,WESTIN HOTELS,The Westin La Paloma,3800 E Sunrise,Tucson                   ,AZ,85718,US,2,103.00,A1KXVU,N
CQAUKH,2/8/12,2/12/12,2/16/12,HG,HOMEWOOD SUITE,Homewood Ste Denver - Lakewood CO,139 Union Blvd,Denver                   ,CO,80228,US,4,149.00,A03A1F,Y
EEMLNY,2/8/12,2/13/12,2/15/12,DT,DOUBLETREE HOTELS,Doubletree Club By Hilton - Boise ID,475 W Park Center Blvd,Boise                    ,ID,83706,US,2,77.00,A05A8Y,Y
BYUJLS,2/8/12,2/13/12,2/16/12,WI,WESTIN HOTELS,The Westin La Paloma,3800 E Sunrise,Tucson                   ,AZ,85718,US,3,103.00,R1KXVU,Y
GIEPXM,2/8/12,2/13/12,2/14/12,MC,MARRIOTT HOTELS,Marriott Denv City Center,1701 California St,Denver                   ,CO,80202,US,1,149.00,GOVA00,Y
KYLSGF,2/8/12,2/13/12,2/14/12,MC,MARRIOTT HOTELS,Marriott Denv City Center,1701 California St,Denver                   ,CO,80202,US,1,149.00,GOVA00,Y
ETJXXM,2/8/12,2/13/12,2/16/12,CY,COURTYARD BY MARRIOTT,Courtyard Sea-Federal Way,31910 Gateway Center Blvd S,Federal Way              ,WA,98003,US,3,137.00,GVBE00,Y
ETJXXM,2/8/12,2/13/12,2/16/12,CY,COURTYARD BY MARRIOTT,Courtyard Sea-Federal Way,31910 Gateway Center Blvd S,Federal Way              ,WA,98003,US,3,137.00,GVBE00,Y
BJPEVH,2/8/12,2/13/12,2/15/12,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,2,133.00,A1KXVU,N
FKDYPC,2/8/12,2/13/12,2/15/12,HY,HYATT HOTELS,Andaz San Diego - A,600 F Street,San Diego                ,CA,92101,US,2,133.00,QENFPL,N
GQTROB,2/8/12,2/13/12,2/14/12,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,1,96.00,GOVA00,N
FORDFZ,2/8/12,2/13/12,2/16/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,3,133.00,A2DXVU,N
DYLGJG,2/8/12,2/13/12,2/16/12,ES,EMBASSY SUITES,Embassy Suites El Paso - El Paso TX,6100 Gateway East,El Paso                  ,TX,79905,US,3,88.00,A0BA1K,Y
GIQYHM,2/8/12,2/13/12,2/14/12,ES,EMBASSY SUITES,Embassy Suites Cleveland OH Dwtn,1701 East 12Th Street,Cleveland                ,OH,44114,US,1,101.00,A00A4M,Y
HIMZDC,2/8/12,2/13/12,2/14/12,HX,HAMPTON INNS,Hampton Inn Dsnywrld Main East Kissimmee,3104 Parkway Blvd,Kissimmee                ,FL,34746,US,1,77.00,A05A2V,Y
CXPVVZ,2/8/12,2/13/12,2/16/12,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St,Washington               ,DC,20001,US,3,183.00,KNGFPL,Y
BCAEVT,2/8/12,2/14/12,2/15/12,HI,HOLIDAY INNS,Holiday Inn Express Central El Paso TX,409 East Missouri Avenue,El Paso                  ,TX,79901,US,1,88.00,2QN523,N
DPXMLF,2/9/12,2/13/12,2/14/12,MC,MARRIOTT HOTELS,Marriott KC Downtown,200 West 12th Street,Kansas City              ,MO,64105,US,1,99.00,GOVA00,N
KMQOVO,2/9/12,2/13/12,2/14/12,WY,WYNDHAM HOTELS,Wyndham Playhousesquare - Cleveland OH,1260 Euclid Avenue,Cleveland                ,OH,44115,US,1,98.00,N1KXVU,N
KFHAUU,2/9/12,2/14/12,2/15/12,DR,DRURY INN,Drury Inn Suites Jackson Ridgeland MS,610 East County Line Road,Ridgeland                ,MS,39158,US,1,77.00,A06A3H,N
BQPLIT,2/9/12,2/14/12,2/16/12,HH,HILTON/CONRAD HOTELS,Hilton Palacio Del Rio,200 South Alamo Street,San Antonio              ,TX,78205,US,2,106.00,A02FAY,Y
IUDSBI,2/10/12,2/12/12,2/13/12,HH,HILTON/CONRAD HOTELS,Hilton Sacramento Arden West CA,2200 Harvard Street,Sacramento               ,CA,95815,US,1,99.00,A02E4H,N
IUWOOY,2/10/12,2/13/12,2/14/12,DT,DOUBLETREE HOTELS,Doubletree Cleveland Downtown OH,1111 Lakeside Avenue,Cleveland                ,OH,44114,US,1,101.00,A01A5N,N
JUJOCW,2/10/12,2/14/12,2/15/12,WV,TRAVELCLICK,Hotel Boulderado,2115 13th Street,Boulder                  ,CO,80302,US,1,109.00,C1QXV3,N
JWZNWP,2/10/12,2/14/12,2/16/12,LQ,LA QUINTA INN AND SUITES,La Quinta Inn Ste Jackson AP - Pearl MS,501 South Pearson Rd,Pearl                    ,MS,39208,US,2,77.00,A0GA6Z,N
BMOWFD,2/10/12,2/14/12,2/15/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,1,94.00,A01AKB,N
KOABRH,2/10/12,2/14/12,2/15/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,1,94.00,A01AKB,N
KOABRH,2/10/12,2/14/12,2/15/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,1,94.00,A01AKB,N
GJKLRO,2/10/12,2/14/12,2/15/12,HI,HOLIDAY INNS,Holiday Inn Express Spokane Dwtn WA,N 801 Division St,Spokane                  ,WA,99202,US,1,87.00,KNGXVU,N
GOGSIV,2/10/12,2/15/12,2/16/12,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,1,96.00,B1KXVU,Y
NYAVKD,2/10/12,2/15/12,2/16/12,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,1,96.00,B1KXVU,Y
JGNCSA,2/10/12,2/15/12,2/16/12,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,1,155.00,D1KXVU,N
JGNCSA,2/10/12,2/15/12,2/16/12,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,1,155.00,D1KXVU,N
ODBYGP,2/10/12,2/15/12,2/16/12,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,1,155.00,D1QXV0,N
JVCULB,2/10/12,2/15/12,2/16/12,HX,HAMPTON INNS,Hampton Inn Stes Fort Pierce,1985 Reynolds Drive,Fort Pierce              ,FL,34945,US,1,77.00,A0AA14,N
HNFODI,2/10/12,2/15/12,2/16/12,DT,DOUBLETREE HOTELS,Doubletree Greensboro,3030 High Point Road,Greensboro               ,NC,27403,US,1,85.00,A07A74,Y
OVEUVP,2/10/12,2/15/12,2/16/12,WI,WESTIN HOTELS,The Westin St. Francis,335 Powell Street,San Francisco            ,CA,94102-1875,US,1,155.00,J1QXVU,N
BMOWFD,2/10/12,2/15/12,2/16/12,GI,HILTON GARDEN INN,Hilton Gardn Inn Cleveland Arp,4900 Emerald Court Sw,Cleveland                ,OH,44135,US,1,101.00,A00B9L,N
DYOPIJ,2/10/12,2/15/12,2/16/12,DT,DOUBLETREE HOTELS,Dtree Stes By Hilton - Columbus OH,50 S Front St,Columbus                 ,OH,43215,US,1,94.00,A02A7G,N
DYOPIJ,2/10/12,2/15/12,2/16/12,DT,DOUBLETREE HOTELS,Dtree Stes By Hilton - Columbus OH,50 S Front St,Columbus                 ,OH,43215,US,1,94.00,A02A7G,N
CUOAPO,2/10/12,2/15/12,2/16/12,AA,AMERICINNS,Americinn International Falls Mn,1500 Hwy 71,International Falls      ,MN,56649,US,1,79.98,H1DGOV,Y
KXIUWN,2/10/12,2/15/12,2/16/12,DT,DOUBLETREE HOTELS,Dtree Stes By Hilton - Columbus OH,50 S Front St,Columbus                 ,OH,43215,US,1,94.00,A08A7G,N
PFLCNG,2/10/12,2/15/12,2/16/12,HX,HAMPTON INNS,Hampton Inn Miami Arpt West,3620 Nw 79Th Avenue,Miami                    ,FL,33166,US,1,109.00,A0AA0O,Y
JGNCSA,2/10/12,2/16/12,2/17/12,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,B2DXVU,N
JGNCSA,2/10/12,2/16/12,2/17/12,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,B2DXVU,N
ODBYGP,2/10/12,2/16/12,2/17/12,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,A1KXVU,N
BMOWFD,2/10/12,2/16/12,2/17/12,ES,EMBASSY SUITES,Embassy Suites Indianapolis IN,3912 Vincennes Rd,Indianapolis             ,IN,46268,US,1,91.00,A05A5Y,N
KOABRH,2/10/12,2/16/12,2/17/12,GI,HILTON GARDEN INN,Hilton Garden Inn Indianapolis IN,8910 Hatfield Dr.,Indianapolis             ,IN,46231,US,1,91.00,A01A4F,N
KOABRH,2/10/12,2/16/12,2/17/12,GI,HILTON GARDEN INN,Hilton Garden Inn Indianapolis IN,8910 Hatfield Dr.,Indianapolis             ,IN,46231,US,1,91.00,A01A4F,N
JYVMGP,2/10/12,2/22/12,2/24/12,CY,COURTYARD BY MARRIOTT,Courtyard S.D. Sorrento Mesa San Diego C,9650 Scranton,San Diego                ,CA,92121,US,2,133.00,GOVA00,N
IIYFWX,2/10/12,3/19/12,3/20/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,A2DXVU,N
IIYFWX,2/10/12,3/19/12,3/20/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,A2DXVU,N
IIYFWX,2/10/12,3/19/12,3/20/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,A2DXVU,N
IIYFWX,2/10/12,3/20/12,3/21/12,RD,RADISSON HOTELS,Radisson Hotel Yuma AZ,1501 South Redondo Center Dr,Yuma                     ,AZ,85365,US,1,78.00,IA0032,N
IIYFWX,2/10/12,3/20/12,3/21/12,RD,RADISSON HOTELS,Radisson Hotel Yuma AZ,1501 South Redondo Center Dr,Yuma                     ,AZ,85365,US,1,78.00,IA0032,N
IIYFWX,2/10/12,3/20/12,3/21/12,RD,RADISSON HOTELS,Radisson Hotel Yuma AZ,1501 South Redondo Center Dr,Yuma                     ,AZ,85365,US,1,78.00,IA0032,N
IIYFWX,2/10/12,3/21/12,3/23/12,MC,MARRIOTT HOTELS,Marriott Tucson Univ Park AZ,880 E Second St,Tucson                   ,AZ,85719,US,2,103.00,GOVA00,N
IIYFWX,2/10/12,3/21/12,3/23/12,MC,MARRIOTT HOTELS,Marriott Tucson Univ Park AZ,880 E Second St,Tucson                   ,AZ,85719,US,2,103.00,GOVA00,N
IIYFWX,2/10/12,3/21/12,3/23/12,MC,MARRIOTT HOTELS,Marriott Tucson Univ Park AZ,880 E Second St,Tucson                   ,AZ,85719,US,2,103.00,GOVA00,N
GIQYHM,2/13/12,2/13/12,2/14/12,ES,EMBASSY SUITES,Embassy Suites Cleveland OH Dwtn,1701 East 12Th Street,Cleveland                ,OH,44114,US,1,101.00,A00A4M,N
GRAFHN,2/13/12,2/14/12,2/15/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,1,188.00,A02AKB,N
GRAFHN,2/13/12,2/14/12,2/16/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,2,94.00,A02AKB,N
EZDZNG,2/13/12,2/14/12,2/16/12,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,2,121.00,A04A5R,N
JKWLVK,2/13/12,2/14/12,2/16/12,DT,DOUBLETREE HOTELS,Dtree Suites Detroit MI,525 Lafayette Blvd,Detroit                  ,MI,48226,US,2,91.00,A06A4D,N
LTGCNB,2/13/12,2/15/12,2/16/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Arpt Cruise - Fort Lauderda,455 State Road 84,Fort Lauderdale          ,FL,33316,US,1,149.00,STNXVU,N
GRAFHN,2/13/12,2/15/12,2/16/12,GI,HILTON GARDEN INN,Hilton Gardn Inn Cleveland Arp,4900 Emerald Court Sw,Cleveland                ,OH,44135,US,1,101.00,A00B9L,N
GRAFHN,2/13/12,2/15/12,2/16/12,GI,HILTON GARDEN INN,Hilton Gardn Inn Cleveland Arp,4900 Emerald Court Sw,Cleveland                ,OH,44135,US,1,101.00,A00B9L,N
KZWUNI,2/13/12,2/15/12,2/16/12,CY,COURTYARD BY MARRIOTT,Courtyard Warner Robins GA,589 Carl Vinson Parkway,Warner Robins            ,GA,31088,US,1,109.00,GOVM00,N
PNTOVU,2/13/12,2/15/12,2/16/12,HX,HAMPTON INNS,Hampton Stes Boise - Meridian ID,875 South Allen St,Meridian                 ,ID,83642,US,1,77.00,A0AA1D,N
LVCTSW,2/13/12,2/16/12,2/17/12,FN,FAIRFIELD INN,"Fairfield Inn and Suites Lock Haven,",50 Spring St,Lock Haven               ,PA,17745,US,1,77.00,GOVA00,N
GKERPY,2/13/12,2/16/12,2/17/12,OM,OMNI/SUPRANATIONAL,Omni Royal Orleans Hotel - LA,621 St Louis Street,New Orleans              ,LA,70140,US,1,135.00,XEQGOV,N
GRAFHN,2/13/12,2/16/12,2/17/12,ES,EMBASSY SUITES,Embassy Suites Indianapolis IN,3912 Vincennes Rd,Indianapolis             ,IN,46268,US,1,91.00,A05A9H,N
GRAFHN,2/13/12,2/16/12,2/17/12,ES,EMBASSY SUITES,Embassy Suites Indianapolis IN,3912 Vincennes Rd,Indianapolis             ,IN,46268,US,1,91.00,A05A9H,N
ERGAMF,2/13/12,2/21/12,2/22/12,DT,DOUBLETREE HOTELS,Doubletree Downtown Tulsa OK,616 W 7Th St,Tulsa                    ,OK,74127,US,1,77.00,A02AAF,N
ERGAMF,2/13/12,2/21/12,2/22/12,DT,DOUBLETREE HOTELS,Doubletree Downtown Tulsa OK,616 W 7Th St,Tulsa                    ,OK,74127,US,1,77.00,A02AAF,N
BIOOZM,2/13/12,2/26/12,2/28/12,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,2,155.00,D1QXV0,N
BIOOZM,2/13/12,2/28/12,3/2/12,HX,HAMPTON INNS,Hampton Inn Stockton CA,5045 S State Route 99 East Fro,Stockton                 ,CA,95215,US,3,77.00,A0DA11,N
GQTROB,2/14/12,2/13/12,2/14/12,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,1,96.00,GOVA00,N
JOVGLK,2/14/12,2/15/12,2/16/12,SI,SHERATON HOTELS,Four Points Tucson Airport,7060 S Tucson Blvd,Tucson                   ,AZ,85756,US,1,103.00,B2QXVU,N
IWZEBM,2/14/12,2/15/12,2/17/12,CY,COURTYARD BY MARRIOTT,Courtyard Jackson,6280 Ridgewood Court,Jackson                  ,MS,39211,US,2,77.00,GOVB00,N
ODBYGP,2/14/12,2/15/12,2/16/12,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,1,155.00,D1QXV0,N
OVEUVP,2/14/12,2/15/12,2/16/12,WI,WESTIN HOTELS,The Westin St. Francis,335 Powell Street,San Francisco            ,CA,94102-1875,US,1,155.00,J1QXVU,N
ODBYGP,2/14/12,2/16/12,2/17/12,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,133.00,A1KXVU,N
JXLYUP,2/14/12,2/21/12,2/23/12,DT,DOUBLETREE HOTELS,Doubletree Downtown Tulsa OK,616 W 7Th St,Tulsa                    ,OK,74127,US,2,77.00,A02AAI,N
BXXYII,2/15/12,2/20/12,2/21/12,FA,FAIRMONT HOTELS,Fairmont Newport Beach Irvine CA,4500 Macarthur Blvd,Newport Beach            ,CA,92660,US,1,125.00,D1KXVU,N
BXXYII,2/15/12,2/20/12,2/21/12,FA,FAIRMONT HOTELS,Fairmont Newport Beach Irvine CA,4500 Macarthur Blvd,Newport Beach            ,CA,92660,US,1,125.00,D1KXVU,N
FOXNQM,2/15/12,2/20/12,2/22/12,YX,SYNXIS CORPORATION,The Padre Hotel Bakersfield CA,1702 18Th Street,Bakersfield              ,CA,93301,US,2,77.00,A1KXVU,N
FRHJYQ,2/15/12,2/20/12,2/24/12,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,4,183.00,A02F2R,Y
GVGQXI,2/15/12,2/20/12,2/21/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Airport - Indianapolis IN,2501 S High Schl Rd,Indianapolis             ,IN,46241,US,1,91.00,2QNXVU,Y
COKMEI,2/15/12,2/20/12,2/23/12,ES,EMBASSY SUITES,Embassy Suites Washington,900 10Th St Nw,Washington               ,DC,20001,US,3,122.00,A01A5B,Y
BXXYII,2/15/12,2/21/12,2/22/12,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,1,125.00,C1KXVU,N
BXXYII,2/15/12,2/21/12,2/22/12,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,1,125.00,C1KXVU,N
BTFTTL,2/15/12,2/21/12,2/23/12,BR,RENAISSANCE HOTELS,Renaissance La Concha Resort,1077 Ashford Avenue Condado,San Juan,,00907,PR,2,195.00,GOVC00,Y
ESIGKW,2/15/12,2/21/12,2/23/12,MC,MARRIOTT HOTELS,Marriott Ogden UT,247 24Th Street,Ogden                    ,UT,84401,US,2,77.00,GOVA00,Y
EMSSVJ,2/15/12,2/21/12,2/23/12,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,2,125.00,C1KXVU,N
HDKHUG,2/15/12,2/21/12,2/23/12,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,2,125.00,C1KGOV,N
GCRWLF,2/15/12,2/21/12,2/22/12,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,1,125.00,C1KXVU,N
GCRWLF,2/15/12,2/21/12,2/22/12,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,1,125.00,C1KXVU,N
DJICPC,2/15/12,2/21/12,2/23/12,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,2,120.00,A0CA5R,Y
OARQDN,2/15/12,2/21/12,2/23/12,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,2,121.00,A00A5D,Y
CXTEYU,2/15/12,2/21/12,2/22/12,OM,OMNI/SUPRANATIONAL,Omni Fort Worth Hotel,1300 Houston Street Tarrant,Fort Worth               ,TX,76102,US,1,139.00,A1KGOV,Y
CXTEYU,2/15/12,2/21/12,2/22/12,OM,OMNI/SUPRANATIONAL,Omni Fort Worth Hotel,1300 Houston Street Tarrant,Fort Worth               ,TX,76102,US,1,139.00,A1KGOV,Y
NBZCZK,2/15/12,2/21/12,2/24/12,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,3,149.00,X1KXVU,N
BXXYII,2/15/12,2/22/12,2/23/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Lax El Segundo CA,2100 E Mariposa Avenue,El Segundo               ,CA,90245,US,1,159.00,A0FB04,N
BXXYII,2/15/12,2/22/12,2/23/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Lax El Segundo CA,2100 E Mariposa Avenue,El Segundo               ,CA,90245,US,1,159.00,A0FB04,N
FOXNQM,2/15/12,2/22/12,2/23/12,CY,COURTYARD BY MARRIOTT,Courtyard Lax Century Blvd,6161 W Century Blvd,Los Angeles              ,CA,90045,US,1,125.00,GOVB00,N
GCRWLF,2/15/12,2/22/12,2/23/12,HH,HILTON/CONRAD HOTELS,Fort Worth Hilton TX,815 Main Street,Fort Worth               ,TX,76102,US,1,139.00,A04B6H,N
GCRWLF,2/15/12,2/22/12,2/23/12,HH,HILTON/CONRAD HOTELS,Fort Worth Hilton TX,815 Main Street,Fort Worth               ,TX,76102,US,1,139.00,A04B6H,N
ESIGKW,2/15/12,2/23/12,2/24/12,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,1,96.00,B1KXVU,Y
MECZVY,2/15/12,2/27/12,3/1/12,MC,MARRIOTT HOTELS,Marriott Atl Marquis,265 Peachtree Center Avenue,Atlanta                  ,GA,30303,US,3,133.00,GOVA00,N
